timestamp,lat_deg,lon_deg,height_m,quality,quality_name,num_sats,sdn_m,sde_m,sdu_m,age_s,ratio
750.000,24.065186482,-74.533775466,-31.2148,2,FLOAT,9,0.0000,41.9301,0.0000,0.0,1.8
780.000,24.065186954,-74.533775656,-31.2435,2,FLOAT,9,0.0000,36.3519,52.7435,0.0,1.6
810.000,24.065187170,-74.533775565,-31.2867,2,FLOAT,9,65.2089,0.0000,0.0000,0.0,1.5
840.000,24.065187278,-74.533775028,-31.3632,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.4
870.000,24.065187222,-74.533774985,-31.4183,2,FLOAT,9,75.7136,113.3620,0.0000,0.0,1.1
900.000,24.065187206,-74.533775162,-31.4538,2,FLOAT,9,0.0339,0.0866,0.0425,0.0,1.1
930.000,24.065187342,-74.533775764,-31.4845,2,FLOAT,9,0.1830,0.1466,0.0000,0.0,1.6
960.000,24.065187340,-74.533776163,-31.4854,2,FLOAT,9,0.0000,6.9917,105.7136,0.0,1.4
990.000,24.065187535,-74.533776858,-31.5138,2,FLOAT,9,0.0301,0.0798,0.0383,0.0,1.1
1020.000,24.065187643,-74.533777571,-31.5371,2,FLOAT,9,0.0351,0.1131,0.0387,0.0,1.3
1050.000,24.065187656,-74.533778247,-31.5534,2,FLOAT,9,41.5693,105.1871,0.0000,0.0,1.7
1080.000,24.065187720,-74.533778599,-31.5886,2,FLOAT,9,0.0270,0.0737,0.0351,0.0,2.0
1110.000,24.065187791,-74.533779033,-31.6350,2,FLOAT,9,0.0857,0.0000,0.1016,0.0,1.8
1140.000,24.065187836,-74.533779031,-31.6878,2,FLOAT,9,106.8604,35.7878,0.0000,0.0,1.5
1170.000,24.065187962,-74.533779353,-31.7246,2,FLOAT,9,0.0244,0.0684,0.0327,0.0,1.2
1200.000,24.065188149,-74.533780056,-31.7588,2,FLOAT,9,0.0000,0.0000,0.1177,0.0,1.0
1230.000,24.065188160,-74.533780676,-31.7908,2,FLOAT,9,27.1738,0.0000,0.0000,0.0,1.2
1260.000,24.065188323,-74.533781848,-31.7999,2,FLOAT,9,0.0000,0.0000,35.1082,0.0,1.2
1290.000,24.065188483,-74.533782984,-31.8076,2,FLOAT,10,62.4342,0.0000,13.1102,0.0,1.0
1320.000,24.065188644,-74.533784054,-31.8476,2,FLOAT,10,95.2507,0.0000,0.0000,0.0,1.0
1350.000,24.065188708,-74.533784852,-31.8883,2,FLOAT,10,0.0000,0.0000,0.0000,0.0,1.1
1380.000,24.065188710,-74.533785593,-31.9040,2,FLOAT,10,0.0000,45.0775,35.2395,0.0,1.2
1410.000,24.065188610,-74.533785739,-31.9201,2,FLOAT,10,0.0000,0.0000,43.0976,0.0,1.4
1440.000,24.065188442,-74.533785924,-31.9318,2,FLOAT,10,0.0000,79.1807,0.0000,0.0,1.5
1470.000,24.065188261,-74.533786266,-31.9094,2,FLOAT,10,0.0000,22.6166,0.0000,0.0,1.4
1500.000,24.065188072,-74.533786696,-31.9034,2,FLOAT,10,0.0000,21.7835,0.0000,0.0,1.1
1530.000,24.065187864,-74.533787455,-31.9101,2,FLOAT,10,116.6857,0.0000,0.0000,0.0,1.2
1560.000,24.065187612,-74.533788304,-31.9087,2,FLOAT,10,51.0157,88.4009,20.1488,0.0,1.2
1590.000,24.065187423,-74.533789479,-31.9087,2,FLOAT,10,0.0167,0.0494,0.0250,0.0,1.0
1620.000,24.065187279,-74.533790658,-31.9062,2,FLOAT,10,0.1844,0.1144,0.0977,0.0,1.1
1650.000,24.065187209,-74.533791940,-31.9005,2,FLOAT,10,61.9044,0.0000,20.1912,0.0,1.1
1680.000,24.065187104,-74.533793119,-31.8791,2,FLOAT,10,0.0156,0.0463,0.0242,0.0,1.4
1710.000,24.065186924,-74.533793793,-31.8673,2,FLOAT,10,0.1192,0.1044,0.0585,0.0,1.7
1740.000,24.065186795,-74.533794359,-31.8636,2,FLOAT,10,89.3827,0.0000,53.0650,0.0,1.8
1770.000,24.065186701,-74.533795003,-31.8635,2,FLOAT,10,0.0148,0.0434,0.0235,0.0,1.4
1800.000,24.065186617,-74.533795889,-31.8556,2,FLOAT,10,0.0531,0.0000,0.0828,0.0,1.0
1830.000,24.065186526,-74.533796690,-31.8611,2,FLOAT,10,0.0000,0.0000,0.0000,0.0,1.0
1860.000,24.065186464,-74.533797735,-31.8537,2,FLOAT,10,0.0000,26.6596,0.0000,0.0,1.1
1890.000,24.065186361,-74.533798594,-31.8417,2,FLOAT,10,131.9145,93.5668,62.6299,0.0,1.0
1920.000,24.065186244,-74.533799465,-31.8329,2,FLOAT,10,0.0134,0.0391,0.0225,0.0,1.1
1950.000,24.065186154,-74.533800450,-31.8266,2,FLOAT,10,0.0894,0.1560,0.0000,0.0,1.5
1980.000,24.065186052,-74.533801204,-31.8205,2,FLOAT,10,179.0691,117.2453,112.0837,0.0,1.9
2010.000,24.065185956,-74.533801854,-31.8188,2,FLOAT,10,0.0128,0.0368,0.0220,0.0,2.1
2040.000,24.065185906,-74.533802452,-31.8105,2,FLOAT,10,0.0000,0.0000,0.0000,0.0,1.7
2070.000,24.065185897,-74.533803231,-31.7884,2,FLOAT,10,83.1109,0.0000,0.0000,0.0,1.0
2100.000,24.065185930,-74.533804008,-31.7654,2,FLOAT,10,0.0000,140.0546,74.2396,0.0,1.7
2130.000,24.065185987,-74.533804884,-31.7366,2,FLOAT,10,0.0120,0.0340,0.0215,0.0,2.5
2160.000,24.065185976,-74.533805401,-31.7297,2,FLOAT,10,0.0000,0.0000,0.0648,0.0,2.1
2190.000,24.065185916,-74.533805771,-31.7405,2,FLOAT,10,90.3616,125.5011,0.0000,0.0,1.6
2220.000,24.065185856,-74.533806211,-31.7442,2,FLOAT,10,0.0114,0.0321,0.0212,0.0,1.1
2250.000,24.065185844,-74.533806384,-31.7714,2,FLOAT,10,0.0261,0.0000,0.0639,0.0,1.4
2280.000,24.065185825,-74.533806495,-31.7849,2,FLOAT,10,0.0000,0.0000,13.3098,0.0,1.4
2310.000,24.065185788,-74.533806367,-31.8075,2,FLOAT,10,106.6189,91.2656,32.4398,0.0,1.0
2340.000,24.065185759,-74.533806327,-31.8312,2,FLOAT,10,0.0108,0.0298,0.0207,0.0,1.3
2370.000,24.065185773,-74.533806270,-31.8414,2,FLOAT,10,0.0000,0.0000,0.0000,0.0,1.7
2400.000,24.065185737,-74.533806300,-31.8413,2,FLOAT,10,69.1303,104.9965,54.7033,0.0,1.2
2430.000,24.065185690,-74.533806361,-31.8528,2,FLOAT,10,0.0103,0.0281,0.0205,0.0,1.3
2460.000,24.065185610,-74.533806500,-31.8727,2,FLOAT,10,0.1083,0.0000,0.0366,0.0,1.8
2490.000,24.065184957,-74.533804294,-32.0454,2,FLOAT,9,58.9307,0.0000,0.0000,0.0,1.2
2520.000,24.065184476,-74.533802303,-32.0802,2,FLOAT,9,61.2728,158.5759,86.6312,0.0,1.5
2550.000,24.065184057,-74.533800593,-32.1079,2,FLOAT,9,0.0100,0.0266,0.0217,0.0,1.4
2580.000,24.065183727,-74.533799170,-32.1215,2,FLOAT,9,0.0584,0.0916,0.0372,0.0,1.1
2610.000,24.065183341,-74.533797780,-32.1246,2,FLOAT,9,0.0000,28.2006,0.0000,0.0,1.2
2640.000,24.065183008,-74.533796601,-32.1432,2,FLOAT,9,211.1479,0.0000,0.0000,0.0,1.1
2670.000,24.065182747,-74.533795559,-32.1608,2,FLOAT,9,0.0096,0.0252,0.0213,0.0,1.1
2700.000,24.065182503,-74.533794523,-32.1523,2,FLOAT,9,0.0000,0.1326,0.0000,0.0,1.2
2730.000,24.065182299,-74.533793607,-32.1366,2,FLOAT,9,79.3157,51.4777,0.0000,0.0,1.4
2760.000,24.065182151,-74.533792671,-32.1413,2,FLOAT,9,0.0093,0.0241,0.0211,0.0,1.7
2790.000,24.065181994,-74.533791787,-32.1355,2,FLOAT,9,0.1244,0.0000,0.0552,0.0,1.9
2820.000,24.065181715,-74.533790771,-32.1371,2,FLOAT,9,73.5527,75.3358,0.0000,0.0,1.7
2850.000,24.065181490,-74.533789903,-32.1417,2,FLOAT,9,0.0093,0.0231,0.0208,0.0,1.5
2880.000,24.065181250,-74.533789049,-32.1313,2,FLOAT,9,0.0393,0.0000,0.0000,0.0,1.3
2910.000,24.065181108,-74.533788346,-32.1123,2,FLOAT,9,141.0052,0.0000,85.5399,0.0,1.0
2940.000,24.065180909,-74.533787611,-32.0980,2,FLOAT,9,0.0089,0.0222,0.0206,0.0,1.4
2970.000,24.065180683,-74.533786794,-32.0928,2,FLOAT,9,0.0927,0.0000,0.0000,0.0,1.8
3000.000,24.065180453,-74.533785932,-32.0731,2,FLOAT,9,121.5733,20.5541,27.0702,0.0,2.4
3030.000,24.065180272,-74.533785173,-32.0525,2,FLOAT,9,0.0086,0.0212,0.0204,0.0,2.8
3060.000,24.065179960,-74.533781489,-31.9734,1,FIX,9,0.0834,0.1078,0.0000,0.0,3.2
3090.000,24.065179846,-74.533783926,-31.9900,2,FLOAT,9,161.9534,111.0030,33.9055,0.0,2.9
3120.000,24.065179687,-74.533783421,-31.9646,2,FLOAT,9,0.0086,0.0203,0.0201,0.0,2.3
3150.000,24.065179556,-74.533783006,-31.9196,2,FLOAT,9,0.0000,0.0000,0.1008,0.0,1.7
3180.000,24.065179477,-74.533782743,-31.8773,2,FLOAT,9,0.0000,0.0000,102.5059,0.0,1.2
3210.000,24.065179413,-74.533782455,-31.8528,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.1
3240.000,24.065179289,-74.533781957,-31.8289,2,FLOAT,9,57.2245,0.0000,0.0000,0.0,1.1
3270.000,24.065179151,-74.533781465,-31.8227,2,FLOAT,9,102.0606,116.9486,66.8203,0.0,1.0
3300.000,24.065178980,-74.533780922,-31.8011,2,FLOAT,9,0.0079,0.0186,0.0197,0.0,1.2
3330.000,24.065178827,-74.533780425,-31.7777,2,FLOAT,9,0.1017,0.0000,0.0825,0.0,1.4
3360.000,24.065178694,-74.533779854,-31.7676,2,FLOAT,9,219.2256,99.2926,0.0000,0.0,1.7
3390.000,24.065178517,-74.533779215,-31.7417,2,FLOAT,9,0.0078,0.0176,0.0195,0.0,1.9
3420.000,24.065178275,-74.533778546,-31.7256,2,FLOAT,9,0.1174,0.0000,0.0000,0.0,2.0
3450.000,24.065178025,-74.533777936,-31.7286,2,FLOAT,9,148.5692,16.2096,0.0000,0.0,1.9
3480.000,24.065177772,-74.533777377,-31.7350,2,FLOAT,9,0.0079,0.0170,0.0193,0.0,1.6
3510.000,24.065177567,-74.533776889,-31.7316,2,FLOAT,9,0.0000,0.1075,0.0603,0.0,1.2
3540.000,24.065177395,-74.533776480,-31.7139,2,FLOAT,9,114.4126,101.2907,42.0333,0.0,1.1
3570.000,24.065177163,-74.533776063,-31.6954,2,FLOAT,9,0.0077,0.0163,0.0192,0.0,1.5
3600.000,24.065176886,-74.533775729,-31.6843,2,FLOAT,9,0.1290,0.0000,0.0570,0.0,1.7
3630.000,24.065176630,-74.533775486,-31.6616,2,FLOAT,9,0.0000,0.0000,70.4631,0.0,1.8
3660.000,24.065176457,-74.533775240,-31.6360,2,FLOAT,9,0.0000,116.2170,75.3732,0.0,1.9
3690.000,24.065176324,-74.533775088,-31.6089,2,FLOAT,9,0.0077,0.0155,0.0190,0.0,1.8
3720.000,24.065176248,-74.533774982,-31.5865,2,FLOAT,9,0.0000,0.0000,0.0270,0.0,1.7
3750.000,24.065176136,-74.533774863,-31.5617,2,FLOAT,9,118.4760,0.0000,0.0000,0.0,1.6
3780.000,24.065176076,-74.533774797,-31.5548,2,FLOAT,9,0.0000,60.9013,0.0000,0.0,1.4
3810.000,24.065176047,-74.533774706,-31.5565,2,FLOAT,9,0.0000,24.7661,39.9781,0.0,1.3
3840.000,24.065176009,-74.533774503,-31.5515,2,FLOAT,9,76.9751,0.0000,27.2437,0.0,1.3
3870.000,24.065176017,-74.533774216,-31.5636,2,FLOAT,9,0.0075,0.0143,0.0187,0.0,1.2
3900.000,24.065175971,-74.533774003,-31.5763,2,FLOAT,9,0.0000,0.0753,0.0000,0.0,1.1
3930.000,24.065175874,-74.533773807,-31.5772,2,FLOAT,9,0.0000,69.0885,0.0000,0.0,1.1
3960.000,24.065175728,-74.533773810,-31.6061,2,FLOAT,9,153.1822,81.2256,18.2691,0.0,1.0
3990.000,24.065175643,-74.533774056,-31.6240,2,FLOAT,9,0.0075,0.0137,0.0185,0.0,1.0
4020.000,24.065175628,-74.533774368,-31.6305,2,FLOAT,9,0.0000,0.0258,0.0000,0.0,1.1
4050.000,24.065175749,-74.533774630,-31.6357,2,FLOAT,9,43.5895,121.6824,43.0297,0.0,1.1
4080.000,24.065175965,-74.533774846,-31.6453,2,FLOAT,9,0.0074,0.0131,0.0184,0.0,1.1
4110.000,24.065176139,-74.533774991,-31.6795,2,FLOAT,9,0.1465,0.0000,0.0000,0.0,1.1
4140.000,24.065176224,-74.533775196,-31.7260,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.0
4170.000,24.065176352,-74.533775398,-31.7651,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.2
4200.000,24.065176427,-74.533775610,-31.7904,2,FLOAT,9,50.5104,0.0000,20.5648,0.0,1.3
4230.000,24.065176490,-74.533775854,-31.8156,2,FLOAT,9,48.9043,73.7783,0.0000,0.0,1.4
4260.000,24.065176537,-74.533776050,-31.8425,2,FLOAT,9,0.0073,0.0123,0.0182,0.0,1.5
4290.000,24.065176537,-74.533776224,-31.8675,2,FLOAT,9,0.0235,0.0000,0.0000,0.0,1.6
4320.000,24.065176523,-74.533776316,-31.8833,2,FLOAT,9,0.0000,32.8557,63.4198,0.0,1.6
4350.000,24.065176498,-74.533776411,-31.8849,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.6
4380.000,24.065176492,-74.533776475,-31.9005,2,FLOAT,9,87.2236,0.0000,29.3614,0.0,1.6
4410.000,24.065176467,-74.533776533,-31.9148,2,FLOAT,9,0.0071,0.0118,0.0181,0.0,1.5
4440.000,24.065176433,-74.533776647,-31.9208,2,FLOAT,9,0.0000,0.0000,0.0757,0.0,1.4
4470.000,24.065176365,-74.533776730,-31.9363,2,FLOAT,9,64.5075,0.0000,56.8570,0.0,1.2
4500.000,24.065176249,-74.533776767,-31.9345,2,FLOAT,9,34.9598,0.0000,0.0000,0.0,1.0
4530.000,24.065176146,-74.533776797,-31.9344,2,FLOAT,9,0.0000,15.4808,69.3935,0.0,1.1
4560.000,24.065176047,-74.533776855,-31.9342,2,FLOAT,9,96.4025,0.0000,8.5199,0.0,1.1
4590.000,24.065175951,-74.533776954,-31.9420,2,FLOAT,9,0.0072,0.0112,0.0180,0.0,1.0
4620.000,24.065175787,-74.533777054,-31.9496,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.0
4650.000,24.065175608,-74.533777080,-31.9512,2,FLOAT,9,28.5665,0.0000,24.8302,0.0,1.2
4680.000,24.065175424,-74.533777193,-31.9432,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.5
4710.000,24.065175315,-74.533777283,-31.9423,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.8
4740.000,24.065175145,-74.533777334,-31.9378,2,FLOAT,9,62.6491,0.0000,55.1617,0.0,2.1
4770.000,24.065174941,-74.533777359,-31.9444,2,FLOAT,9,0.0073,0.0106,0.0180,0.0,2.1
4800.000,24.065174773,-74.533777413,-31.9463,2,FLOAT,9,0.1582,0.0000,0.0589,0.0,2.1
4830.000,24.065174550,-74.533777445,-31.9476,2,FLOAT,9,108.6251,26.6031,0.0000,0.0,2.0
4860.000,24.065174352,-74.533777414,-31.9335,2,FLOAT,9,0.0072,0.0104,0.0180,0.0,1.7
4890.000,24.065174154,-74.533777369,-31.9303,2,FLOAT,9,0.0000,0.0313,0.0000,0.0,1.5
4920.000,24.065173972,-74.533777344,-31.9210,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.3
4950.000,24.065173807,-74.533777351,-31.9214,2,FLOAT,9,56.6801,15.0747,0.0000,0.0,1.0
4980.000,24.065173634,-74.533777343,-31.9190,2,FLOAT,9,0.0000,0.0000,0.0000,0.0,1.2
5010.000,24.065173637,-74.533777415,-31.8826,2,FLOAT,8,0.0000,44.9213,40.7202,0.0,1.6
5040.000,24.065173511,-74.533777449,-31.8613,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,1.9
5070.000,24.065173356,-74.533777533,-31.8517,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,2.0
5100.000,24.065173251,-74.533777632,-31.8522,2,FLOAT,8,0.0000,90.6034,0.0000,0.0,2.0
5130.000,24.065173201,-74.533777659,-31.8291,2,FLOAT,8,0.0000,0.0000,53.9263,0.0,1.8
5160.000,24.065173064,-74.533777642,-31.8073,2,FLOAT,8,95.9680,103.5019,25.7523,0.0,1.6
5190.000,24.065172924,-74.533777597,-31.7813,2,FLOAT,8,0.0076,0.0097,0.0202,0.0,1.2
5220.000,24.065172741,-74.533777466,-31.7599,2,FLOAT,8,0.0193,0.1058,0.0500,0.0,1.1
5250.000,24.065172550,-74.533777318,-31.7317,2,FLOAT,8,108.6805,33.7613,0.0000,0.0,1.4
5280.000,24.065172420,-74.533777144,-31.6921,2,FLOAT,8,0.0077,0.0096,0.0201,0.0,1.7
5310.000,24.065172216,-74.533777019,-31.6777,2,FLOAT,8,0.0000,0.1081,0.0322,0.0,1.9
5340.000,24.065172038,-74.533776907,-31.6642,2,FLOAT,8,80.5766,89.8995,36.2931,0.0,2.1
5370.000,24.065171824,-74.533776836,-31.6546,2,FLOAT,8,0.0078,0.0094,0.0201,0.0,2.4
5400.000,24.065171596,-74.533776688,-31.6379,2,FLOAT,8,0.0000,0.0000,0.0671,0.0,2.7
5430.000,24.065171399,-74.533776559,-31.6243,2,FLOAT,8,62.1099,112.6998,76.3147,0.0,3.0
5460.000,24.065171237,-74.533776736,-31.7772,1,FIX,8,0.0070,0.0059,0.0193,0.0,3.1
5490.000,24.065170999,-74.533776280,-31.5817,2,FLOAT,8,0.0904,0.0000,0.0111,0.0,3.0
5520.000,24.065170814,-74.533776123,-31.5698,2,FLOAT,8,66.4958,128.1485,0.0000,0.0,2.7
5550.000,24.065170690,-74.533775997,-31.5491,2,FLOAT,8,0.0077,0.0091,0.0200,0.0,2.4
5580.000,24.065170554,-74.533775869,-31.5152,2,FLOAT,8,0.0712,0.0730,0.1217,0.0,2.1
5610.000,24.065170457,-74.533775747,-31.4641,2,FLOAT,8,0.0000,120.4616,58.0842,0.0,1.6
5640.000,24.065170340,-74.533775629,-31.4237,2,FLOAT,8,0.0077,0.0090,0.0200,0.0,1.2
5670.000,24.065170187,-74.533775570,-31.3992,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,1.1
5700.000,24.065170050,-74.533775496,-31.3849,2,FLOAT,8,28.1014,43.9502,0.0000,0.0,1.4
5730.000,24.065169920,-74.533775441,-31.3711,2,FLOAT,8,63.4437,35.4982,76.7005,0.0,1.8
5760.000,24.065169854,-74.533775403,-31.3453,2,FLOAT,8,0.0076,0.0088,0.0199,0.0,2.3
5790.000,24.065169808,-74.533775320,-31.3272,2,FLOAT,8,0.0000,0.0605,0.0790,0.0,2.4
5820.000,24.065169743,-74.533775277,-31.3140,2,FLOAT,8,0.0000,61.1764,53.1708,0.0,2.4
5850.000,24.065169720,-74.533775225,-31.2887,2,FLOAT,8,0.0077,0.0088,0.0198,0.0,2.3
5880.000,24.065169608,-74.533775173,-31.2621,2,FLOAT,8,0.0000,0.0000,0.0544,0.0,2.2
5910.000,24.065169561,-74.533775099,-31.2502,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,2.0
5940.000,24.065169505,-74.533775001,-31.2210,2,FLOAT,8,35.9959,117.7346,0.0000,0.0,1.9
5970.000,24.065169462,-74.533774885,-31.2075,2,FLOAT,8,0.0077,0.0087,0.0198,0.0,1.7
6000.000,24.065169396,-74.533774787,-31.1874,2,FLOAT,8,0.0406,0.0510,0.0571,0.0,1.5
6030.000,24.065169403,-74.533774680,-31.1559,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,1.4
6060.000,24.065169370,-74.533774581,-31.1450,2,FLOAT,8,21.9720,114.5762,0.0000,0.0,1.2
6090.000,24.065169274,-74.533774418,-31.1210,2,FLOAT,8,0.0080,0.0087,0.0214,0.0,1.0
6120.000,24.065169148,-74.533774239,-31.1125,2,FLOAT,8,0.0000,0.0540,0.0000,0.0,1.0
6150.000,24.065169048,-74.533774118,-31.1206,2,FLOAT,8,64.5140,72.5085,33.8426,0.0,1.0
6180.000,24.065168942,-74.533774021,-31.1311,2,FLOAT,8,0.0078,0.0084,0.0187,0.0,1.0
6210.000,24.065168930,-74.533773860,-31.1123,2,FLOAT,8,0.0000,0.0995,0.0000,0.0,1.0
6240.000,24.065168901,-74.533773716,-31.1051,2,FLOAT,8,55.9286,70.6426,0.0000,0.0,1.0
6270.000,24.065168897,-74.533773600,-31.0945,2,FLOAT,8,0.0079,0.0083,0.0181,0.0,1.0
6300.000,24.065168818,-74.533773474,-31.0883,2,FLOAT,8,0.0550,0.0000,0.0000,0.0,1.0
6330.000,24.065168810,-74.533773367,-31.0778,2,FLOAT,8,0.0000,0.0000,70.0821,0.0,1.1
6360.000,24.065168785,-74.533773262,-31.0630,2,FLOAT,8,57.4043,96.4051,61.1926,0.0,1.1
6390.000,24.065168762,-74.533773170,-31.0469,2,FLOAT,8,0.0079,0.0082,0.0178,0.0,1.1
6420.000,24.065168652,-74.533773117,-31.0342,2,FLOAT,8,0.0535,0.0999,0.0239,0.0,1.1
6450.000,24.065168559,-74.533773044,-31.0241,2,FLOAT,8,78.0484,0.0000,0.0000,0.0,1.0
6480.000,24.065168534,-74.533772959,-31.0193,2,FLOAT,8,0.0079,0.0082,0.0176,0.0,1.0
6510.000,24.065168472,-74.533772877,-31.0002,2,FLOAT,8,0.0893,0.0094,0.0625,0.0,1.0
6540.000,24.065168483,-74.533772779,-30.9935,2,FLOAT,8,22.6221,35.1513,73.1562,0.0,1.1
6570.000,24.065168431,-74.533772721,-30.9978,2,FLOAT,8,0.0079,0.0081,0.0175,0.0,1.2
6600.000,24.065168353,-74.533772683,-30.9960,2,FLOAT,8,0.0000,0.0087,0.0649,0.0,1.2
6630.000,24.065168384,-74.533772619,-30.9868,2,FLOAT,8,0.0000,0.0000,56.0421,0.0,1.3
6660.000,24.065168474,-74.533772560,-30.9874,2,FLOAT,8,33.2658,0.0000,59.0745,0.0,1.2
6690.000,24.065168489,-74.533772574,-30.9845,2,FLOAT,8,0.0000,84.7226,10.5876,0.0,1.0
6720.000,24.065168457,-74.533772634,-30.9909,2,FLOAT,8,0.0080,0.0081,0.0174,0.0,1.1
6750.000,24.065168454,-74.533772684,-30.9875,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,1.2
6780.000,24.065168496,-74.533772656,-30.9857,2,FLOAT,8,62.8787,0.0000,0.0000,0.0,1.1
6810.000,24.065168498,-74.533772708,-30.9897,2,FLOAT,8,0.0000,0.0000,7.3380,0.0,1.0
6840.000,24.065168557,-74.533772721,-30.9900,2,FLOAT,8,80.5026,65.1001,54.0244,0.0,1.1
6870.000,24.065168628,-74.533772777,-30.9783,2,FLOAT,8,0.0080,0.0081,0.0172,0.0,1.2
6900.000,24.065168629,-74.533772879,-30.9767,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,1.3
6930.000,24.065168511,-74.533773004,-30.9718,2,FLOAT,8,46.6002,80.0788,68.6477,0.0,1.5
6960.000,24.065168443,-74.533773107,-30.9635,2,FLOAT,8,0.0081,0.0082,0.0172,0.0,1.6
6990.000,24.065168333,-74.533773216,-30.9440,2,FLOAT,8,0.0603,0.0000,0.0000,0.0,1.7
7020.000,24.065168400,-74.533773302,-30.9307,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,1.8
7050.000,24.065168443,-74.533773350,-30.9216,2,FLOAT,8,0.0000,0.0000,54.7357,0.0,1.8
7080.000,24.065168491,-74.533773356,-30.9174,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,1.8
7110.000,24.065168570,-74.533773476,-30.9254,2,FLOAT,8,51.6304,0.0000,0.0000,0.0,1.8
7140.000,24.065168591,-74.533773605,-30.9210,2,FLOAT,8,68.9462,0.0000,24.2942,0.0,1.7
7170.000,24.065168641,-74.533773639,-30.9050,2,FLOAT,8,0.0000,0.0000,0.0000,0.0,1.6
7200.000,24.065168668,-74.533773645,-30.8864,2,FLOAT,8,0.0000,0.0000,38.3390,0.0,1.5
7230.000,24.065168740,-74.533773678,-30.8812,2,FLOAT,8,69.1054,55.4734,26.7157,0.0,1.3
7260.000,24.065168849,-74.533773769,-30.8928,2,FLOAT,8,0.0082,0.0081,0.0170,0.0,1.2
7290.000,24.065168972,-74.533773791,-30.8996,2,FLOAT,8,0.0238,0.0000,0.0482,0.0,1.1
