timestamp,lat_deg,lon_deg,height_m,quality,quality_name,num_sats,sdn_m,sde_m,sdu_m,age_s,ratio
810.000,24.065196969,-74.533782924,-32.1918,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
840.000,24.065197030,-74.533783665,-32.0788,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
870.000,24.065197030,-74.533783665,-32.0788,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
900.000,24.065194982,-74.533784242,-31.8465,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
930.000,24.065194982,-74.533784242,-31.8465,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
960.000,24.065197105,-74.533784270,-33.0304,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
990.000,24.065197105,-74.533784270,-33.0304,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
1020.000,24.065196591,-74.533783937,-32.7505,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
1050.000,24.065196591,-74.533783937,-32.7505,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
1080.000,24.065196477,-74.533784168,-32.1991,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
1110.000,24.065196477,-74.533784168,-32.1991,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
1140.000,24.065196826,-74.533784698,-32.4056,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
1170.000,24.065196826,-74.533784698,-32.4056,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
1200.000,24.065197439,-74.533784882,-32.6459,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
1230.000,24.065197439,-74.533784882,-32.6459,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
1260.000,24.065196699,-74.533784727,-32.8613,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
1290.000,24.065196699,-74.533784727,-32.8613,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1320.000,24.065197431,-74.533781839,-31.3871,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1350.000,24.065197431,-74.533781839,-31.3871,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1380.000,24.065198400,-74.533780334,-31.6909,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1410.000,24.065198400,-74.533780334,-31.6909,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1440.000,24.065199652,-74.533780695,-31.8740,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1470.000,24.065199652,-74.533780695,-31.8740,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1500.000,24.065197014,-74.533782717,-32.1980,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1530.000,24.065197014,-74.533782717,-32.1980,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1560.000,24.065198177,-74.533780449,-31.7835,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1590.000,24.065198177,-74.533780449,-31.7835,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1620.000,24.065198623,-74.533782203,-31.4725,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1650.000,24.065198623,-74.533782203,-31.4725,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1680.000,24.065197881,-74.533783405,-31.9520,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1710.000,24.065197881,-74.533783405,-31.9520,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1740.000,24.065196964,-74.533783006,-31.5810,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1770.000,24.065196964,-74.533783006,-31.5810,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1800.000,24.065197880,-74.533784501,-32.2014,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1830.000,24.065197880,-74.533784501,-32.2014,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1860.000,24.065199260,-74.533784105,-32.0946,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1890.000,24.065199260,-74.533784105,-32.0946,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1920.000,24.065198765,-74.533783112,-31.7698,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
1950.000,24.065198765,-74.533783112,-31.7698,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
1980.000,24.065198920,-74.533783744,-32.6197,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
2010.000,24.065198920,-74.533783744,-32.6197,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
2040.000,24.065197946,-74.533784186,-31.5641,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
2070.000,24.065197946,-74.533784186,-31.5641,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
2100.000,24.065197404,-74.533784633,-32.3698,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
2130.000,24.065197404,-74.533784633,-32.3698,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
2160.000,24.065198588,-74.533782222,-31.8670,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
2190.000,24.065198588,-74.533782222,-31.8670,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
2220.000,24.065198494,-74.533784869,-32.6703,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
2250.000,24.065198494,-74.533784869,-32.6703,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
2280.000,24.065197911,-74.533785932,-31.4331,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
2310.000,24.065197911,-74.533785932,-31.4331,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
2340.000,24.065200457,-74.533784269,-31.5584,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
2370.000,24.065200457,-74.533784269,-31.5584,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
2400.000,24.065200104,-74.533784851,-32.6895,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
2430.000,24.065200104,-74.533784851,-32.6895,5,SINGLE,10,301.4963,301.4963,301.4963,0.0,0.0
2460.000,24.065200185,-74.533786152,-31.3283,5,SINGLE,10,30.0000,30.0000,30.0000,0.0,0.0
2490.000,24.065200185,-74.533786152,-31.3283,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
2520.000,24.065198861,-74.533786751,-31.9596,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
2550.000,24.065198861,-74.533786751,-31.9596,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
2580.000,24.065199242,-74.533786393,-32.3227,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
2610.000,24.065199242,-74.533786393,-32.3227,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
2640.000,24.065199576,-74.533785219,-32.3496,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
2670.000,24.065199576,-74.533785219,-32.3496,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
2700.000,24.065200138,-74.533786483,-32.2441,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
2730.000,24.065200138,-74.533786483,-32.2441,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
2760.000,24.065199852,-74.533786812,-32.7422,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
2790.000,24.065199852,-74.533786812,-32.7422,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
2820.000,24.065200234,-74.533785897,-32.6886,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
2850.000,24.065200234,-74.533785897,-32.6886,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
2880.000,24.065199380,-74.533785321,-32.2305,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
2910.000,24.065199380,-74.533785321,-32.2305,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
2940.000,24.065199512,-74.533786223,-32.2848,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
2970.000,24.065199512,-74.533786223,-32.2848,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3000.000,24.065199812,-74.533788487,-32.5480,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3030.000,24.065199812,-74.533788487,-32.5480,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3060.000,24.065200442,-74.533787841,-32.2096,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3090.000,24.065200442,-74.533787841,-32.2096,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3120.000,24.065200957,-74.533787824,-32.7849,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3150.000,24.065200957,-74.533787824,-32.7849,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3180.000,24.065200375,-74.533787671,-32.3654,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3210.000,24.065200375,-74.533787671,-32.3654,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3240.000,24.065201428,-74.533789529,-32.6009,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3270.000,24.065201428,-74.533789529,-32.6009,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3300.000,24.065200332,-74.533787818,-32.3222,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3330.000,24.065200332,-74.533787818,-32.3222,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3360.000,24.065203078,-74.533789321,-32.4721,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3390.000,24.065203078,-74.533789321,-32.4721,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3420.000,24.065202224,-74.533788598,-32.6229,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3450.000,24.065202224,-74.533788598,-32.6229,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3480.000,24.065201015,-74.533787054,-32.4993,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3510.000,24.065201015,-74.533787054,-32.4993,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3540.000,24.065203884,-74.533788593,-33.0633,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3570.000,24.065203884,-74.533788593,-33.0633,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3600.000,24.065202018,-74.533790372,-33.0817,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3630.000,24.065202018,-74.533790372,-33.0817,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3660.000,24.065201760,-74.533787827,-32.3898,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3690.000,24.065201760,-74.533787827,-32.3898,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3720.000,24.065200700,-74.533788834,-32.9019,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3750.000,24.065200700,-74.533788834,-32.9019,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3780.000,24.065203166,-74.533790106,-32.1401,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3810.000,24.065203166,-74.533790106,-32.1401,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3840.000,24.065201668,-74.533789872,-32.1090,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3870.000,24.065201668,-74.533789872,-32.1090,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3900.000,24.065203776,-74.533789818,-32.5516,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3930.000,24.065203776,-74.533789818,-32.5516,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
3960.000,24.065202865,-74.533790691,-33.0934,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
3990.000,24.065202865,-74.533790691,-33.0934,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4020.000,24.065203603,-74.533789880,-32.3052,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4050.000,24.065203603,-74.533789880,-32.3052,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4080.000,24.065203657,-74.533789455,-32.7769,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4110.000,24.065203657,-74.533789455,-32.7769,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4140.000,24.065201866,-74.533789957,-32.5777,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4170.000,24.065201866,-74.533789957,-32.5777,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4200.000,24.065203653,-74.533789323,-32.5404,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4230.000,24.065203653,-74.533789323,-32.5404,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4260.000,24.065204937,-74.533790320,-32.0567,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4290.000,24.065204937,-74.533790320,-32.0567,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4320.000,24.065206149,-74.533788988,-31.9050,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4350.000,24.065206149,-74.533788988,-31.9050,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4380.000,24.065204456,-74.533791504,-32.3917,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4410.000,24.065204456,-74.533791504,-32.3917,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4440.000,24.065204861,-74.533790566,-32.6616,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4470.000,24.065204861,-74.533790566,-32.6616,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4500.000,24.065204650,-74.533790729,-32.7410,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4530.000,24.065204650,-74.533790729,-32.7410,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4560.000,24.065206380,-74.533791599,-32.2227,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4590.000,24.065206380,-74.533791599,-32.2227,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4620.000,24.065204567,-74.533791591,-32.2891,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4650.000,24.065204567,-74.533791591,-32.2891,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4680.000,24.065207251,-74.533791317,-32.3656,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4710.000,24.065207251,-74.533791317,-32.3656,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4740.000,24.065205386,-74.533790094,-32.2166,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4770.000,24.065205386,-74.533790094,-32.2166,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4800.000,24.065206474,-74.533789817,-32.8428,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4830.000,24.065206474,-74.533789817,-32.8428,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4860.000,24.065207538,-74.533789785,-32.3972,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4890.000,24.065207538,-74.533789785,-32.3972,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4920.000,24.065206514,-74.533789684,-32.2096,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
4950.000,24.065206514,-74.533789684,-32.2096,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
4980.000,24.065206740,-74.533789669,-31.1560,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5010.000,24.065206740,-74.533789669,-31.1560,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
5040.000,24.065206099,-74.533791300,-32.1474,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
5070.000,24.065206099,-74.533791300,-32.1474,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
5100.000,24.065207809,-74.533792000,-32.2523,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
5130.000,24.065207809,-74.533792000,-32.2523,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
5160.000,24.065207164,-74.533790182,-32.2346,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
5190.000,24.065207164,-74.533790182,-32.2346,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
5220.000,24.065208199,-74.533791277,-32.3241,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
5250.000,24.065208199,-74.533791277,-32.3241,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
5280.000,24.065207471,-74.533790959,-32.6949,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
5310.000,24.065207471,-74.533790959,-32.6949,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
5340.000,24.065208098,-74.533790334,-32.4545,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
5370.000,24.065208098,-74.533790334,-32.4545,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
5400.000,24.065208388,-74.533792224,-33.0312,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5430.000,24.065208388,-74.533792224,-33.0312,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
5460.000,24.065207277,-74.533791671,-32.7565,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5490.000,24.065207277,-74.533791671,-32.7565,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
5520.000,24.065205828,-74.533786829,-31.2746,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5550.000,24.065205828,-74.533786829,-31.2746,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
5580.000,24.065204842,-74.533786664,-31.6054,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5610.000,24.065204842,-74.533786664,-31.6054,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
5640.000,24.065207270,-74.533789605,-32.1518,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5670.000,24.065207270,-74.533789605,-32.1518,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
5700.000,24.065207364,-74.533787546,-31.4149,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5730.000,24.065207364,-74.533787546,-31.4149,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
5760.000,24.065207377,-74.533786896,-31.4678,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5790.000,24.065207377,-74.533786896,-31.4678,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
5820.000,24.065208417,-74.533787631,-31.3411,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5850.000,24.065208417,-74.533787631,-31.3411,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
5880.000,24.065207854,-74.533789213,-31.6531,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5910.000,24.065207854,-74.533789213,-31.6531,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
5940.000,24.065207599,-74.533788544,-31.9482,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
5970.000,24.065207599,-74.533788544,-31.9482,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
6000.000,24.065206485,-74.533788582,-31.4448,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
6030.000,24.065206485,-74.533788582,-31.4448,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
6060.000,24.065208946,-74.533789262,-31.7427,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
6090.000,24.065208946,-74.533789262,-31.7427,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
6120.000,24.065206712,-74.533789336,-31.4532,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
6150.000,24.065206712,-74.533789336,-31.4532,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
6180.000,24.065207385,-74.533789587,-31.6708,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
6210.000,24.065207385,-74.533789587,-31.6708,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
6240.000,24.065208293,-74.533790302,-32.3407,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
6270.000,24.065208293,-74.533790302,-32.3407,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
6300.000,24.065209298,-74.533787804,-32.2439,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
6330.000,24.065209298,-74.533787804,-32.2439,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
6360.000,24.065210089,-74.533788572,-32.0062,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
6390.000,24.065210089,-74.533788572,-32.0062,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
6420.000,24.065209014,-74.533792174,-31.9246,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
6450.000,24.065209014,-74.533792174,-31.9246,5,SINGLE,9,301.4963,301.4963,301.4963,0.0,0.0
6480.000,24.065210043,-74.533791090,-32.0480,5,SINGLE,9,30.0000,30.0000,30.0000,0.0,0.0
6510.000,24.065210043,-74.533791090,-32.0480,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
6540.000,24.065209995,-74.533789292,-32.0614,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
6570.000,24.065209995,-74.533789292,-32.0614,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
6600.000,24.065209530,-74.533789553,-31.5261,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
6630.000,24.065209530,-74.533789553,-31.5261,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
6660.000,24.065209579,-74.533790166,-32.2817,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
6690.000,24.065209579,-74.533790166,-32.2817,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
6720.000,24.065211059,-74.533791250,-31.8799,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
6750.000,24.065211059,-74.533791250,-31.8799,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
6780.000,24.065208604,-74.533790198,-32.1822,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
6810.000,24.065208604,-74.533790198,-32.1822,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
6840.000,24.065210196,-74.533790508,-31.6005,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
6870.000,24.065210196,-74.533790508,-31.6005,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
6900.000,24.065210229,-74.533791076,-31.9548,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
6930.000,24.065210229,-74.533791076,-31.9548,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
6960.000,24.065210045,-74.533791409,-32.3283,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
6990.000,24.065210045,-74.533791409,-32.3283,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
7020.000,24.065208404,-74.533792895,-32.6533,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
7050.000,24.065208404,-74.533792895,-32.6533,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
7080.000,24.065211079,-74.533789541,-31.8874,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
7110.000,24.065211079,-74.533789541,-31.8874,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
7140.000,24.065209006,-74.533792578,-32.2826,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
7170.000,24.065209006,-74.533792578,-32.2826,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
7200.000,24.065210565,-74.533791412,-32.0687,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
7230.000,24.065210565,-74.533791412,-32.0687,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
7260.000,24.065207053,-74.533789182,-32.4406,5,SINGLE,8,30.0000,30.0000,30.0000,0.0,0.0
7290.000,24.065207053,-74.533789182,-32.4406,5,SINGLE,8,301.4963,301.4963,301.4963,0.0,0.0
