epoch,timestamp,lat_deg,lon_deg,height_m,quality,num_sats
53,95646.0,22.300070416666667,114.17979226944445,3.208,1,12
54,95647.0,22.300070416666667,114.17979226944445,3.206,1,12
55,95648.0,22.300070416666667,114.17979226944445,3.205,1,12
56,95649.0,22.300070416666667,114.17979226944445,3.203,1,12
57,95650.0,22.300070416666667,114.17979226944445,3.201,1,12
58,95651.0,22.300070416666667,114.17979226944445,3.199,1,12
59,95652.0,22.300070416666667,114.17979226944445,3.197,1,12
60,95653.0,22.300070416666667,114.17979226944445,3.195,1,12
61,95654.0,22.300070416666667,114.17979226944445,3.193,1,12
62,95655.0,22.300070416666667,114.17979226944445,3.191,1,12
63,95656.0,22.300070416666667,114.17979226944445,3.189,1,12
64,95657.0,22.30007041388889,114.17979226944445,3.188,1,12
65,95658.0,22.30007039722222,114.17979228611111,3.191,1,12
66,95659.0,22.30007039722222,114.17979230833333,3.331,1,12
67,95660.0,22.30007039722222,114.17979233055556,3.415,1,12
68,95661.0,22.30007039722222,114.17979235555556,3.46,1,12
69,95662.0,22.300070383333335,114.17979239722223,3.483,1,12
70,95663.0,22.300069961111113,114.17979282222223,3.487,1,12
71,95664.0,22.300067083333335,114.1797954888889,3.486,1,12
72,95665.0,22.30006053888889,114.17980151111112,3.479,1,12
73,95666.0,22.300049255555557,114.17981188888889,3.474,1,12
74,95667.0,22.30003690277778,114.1798229638889,3.464,1,12
75,95668.0,22.300026033333335,114.17983197222223,3.456,1,12
76,95669.0,22.300020236111113,114.17983649444444,3.445,1,12
77,95670.0,22.30001902777778,114.179837475,3.431,1,12
78,95671.0,22.300018922222222,114.1798376388889,3.412,1,12
79,95672.0,22.300016483333334,114.17983950833334,3.394,1,12
80,95673.0,22.30001028611111,114.17984368333333,3.371,1,12
81,95674.0,22.29999308888889,114.17985124444445,3.363,1,12
82,95675.0,22.29996399166667,114.1798519138889,3.383,1,12
83,95676.0,22.29992798611111,114.17983722777778,3.377,1,12
84,95677.0,22.2998924,114.17980594444445,3.309,1,12
85,95678.0,22.29985878888889,114.17976316944446,3.231,1,12
86,95679.0,22.299822747222223,114.1797129,3.179,1,12
87,95680.0,22.299782455555558,114.17965710833334,3.132,1,12
88,95681.0,22.299737194444447,114.17959827222222,3.085,1,12
89,95682.0,22.299687530555556,114.179535875,3.069,1,12
90,95683.0,22.299634319444447,114.17946950277778,3.036,1,12
91,95684.0,22.299577958333334,114.17940058611111,3.001,1,12
92,95685.0,22.299520033333334,114.17933132222223,2.958,1,12
93,95686.0,22.299462561111113,114.17926378333334,2.909,1,12
94,95687.0,22.299407330555557,114.17919849444445,2.853,1,12
95,95688.0,22.29935396666667,114.17913526666668,2.795,1,12
96,95689.0,22.29930167777778,114.17907339444444,2.745,1,12
97,95690.0,22.299250997222224,114.17901155277778,2.72,1,12
98,95691.0,22.29919889166667,114.17894808333334,2.683,1,12
99,95692.0,22.299145530555556,114.178884225,2.692,1,12
100,95693.0,22.299091622222225,114.17881797777778,2.676,1,12
101,95694.0,22.299037375,114.1787477,2.69,1,12
102,95695.0,22.298982308333336,114.17867396111112,2.696,1,12
103,95696.0,22.29892535,114.17859877500001,2.695,1,12
104,95697.0,22.29886527777778,114.17852379444444,2.695,1,12
105,95698.0,22.298803705555557,114.1784480638889,2.724,1,12
106,95699.0,22.29874203055556,114.17837261666668,2.738,1,12
107,95700.0,22.298680891666667,114.17829967777779,2.722,1,12
108,95701.0,22.298621008333335,114.17822881666667,2.712,1,12
109,95702.0,22.29856361666667,114.17815936666668,2.724,1,12
110,95703.0,22.29850733611111,114.17809244166668,2.723,1,12
111,95704.0,22.298451636111114,114.17802860833334,2.729,1,12
112,95705.0,22.298393888888892,114.17796955555556,2.713,1,12
113,95706.0,22.298332575000003,114.17791283055556,2.636,1,12
114,95707.0,22.298270233333334,114.17785473055557,2.564,1,12
115,95708.0,22.298209391666667,114.17779407500001,2.549,1,12
116,95709.0,22.298150969444446,114.17773103055556,2.543,1,12
117,95710.0,22.298095297222225,114.177664125,2.552,1,12
118,95711.0,22.29804041666667,114.17759524722223,2.555,1,12
119,95712.0,22.297984519444444,114.17752636944445,2.577,1,12
120,95713.0,22.297928772222225,114.17745624166668,2.596,1,12
121,95714.0,22.297876319444445,114.17738279444445,2.642,1,12
122,95715.0,22.29782428888889,114.17730882500001,2.604,1,12
123,95716.0,22.297769919444445,114.17723581666667,2.583,1,12
124,95717.0,22.29771191388889,114.1771645138889,2.534,1,12
125,95718.0,22.297651283333334,114.17709297777779,2.433,1,12
126,95719.0,22.297588861111112,114.17702148055557,2.391,1,12
127,95720.0,22.29752614166667,114.17694856944445,2.367,1,12
128,95721.0,22.297463119444448,114.1768752888889,2.306,1,12
129,95722.0,22.297400850000002,114.17680183611111,2.356,1,12
130,95723.0,22.297340180555558,114.17672973333333,2.359,1,12
131,95724.0,22.297281627777778,114.17665868055556,2.394,1,12
132,95725.0,22.297227625,114.17658870555556,2.394,1,12
133,95726.0,22.297182630555557,114.17651799444445,2.444,1,12
134,95727.0,22.2971505,114.17644559166668,2.42,1,12
135,95728.0,22.29713061111111,114.17637125277778,2.399,1,12
136,95729.0,22.29712290277778,114.17629705833333,2.33,1,12
137,95730.0,22.297124902777778,114.17622771388889,2.316,1,12
138,95731.0,22.297130330555557,114.17616769166668,2.3,1,12
139,95732.0,22.29713551111111,114.17611931944445,2.289,1,12
140,95733.0,22.29713906666667,114.17608688888889,2.31,1,12
141,95734.0,22.297140669444445,114.17607163055555,2.326,1,12
142,95735.0,22.29714088888889,114.17606895277778,2.368,1,12
143,95736.0,22.297140841666668,114.1760689888889,2.4,1,12
144,95737.0,22.2971408,114.17606901111111,2.439,1,12
145,95738.0,22.297140761111113,114.17606902777779,2.508,1,12
146,95739.0,22.297140716666668,114.17606903611112,2.652,1,12
147,95740.0,22.29714063888889,114.17606903333333,2.968,1,12
148,95741.0,22.297140444444445,114.17606901666667,3.084,1,12
149,95742.0,22.29714044166667,114.17606901666667,3.085,1,12
150,95743.0,22.29714044166667,114.17606901666667,3.085,1,12
151,95744.0,22.29714044166667,114.17606901666667,3.085,1,12
152,95745.0,22.29714044166667,114.17606901666667,3.084,1,12
153,95746.0,22.29714044166667,114.17606901666667,3.084,1,12
154,95747.0,22.29714044166667,114.17606901666667,3.084,1,12
155,95748.0,22.29714044166667,114.17606901666667,3.084,1,12
156,95749.0,22.29714044166667,114.17606901666667,3.084,1,12
157,95750.0,22.29714044166667,114.17606901666667,3.084,1,12
158,95751.0,22.29714044166667,114.17606901666667,3.084,1,12
159,95752.0,22.29714044166667,114.17606901666667,3.084,1,12
160,95753.0,22.29714044166667,114.17606901666667,3.084,1,12
161,95754.0,22.29714044166667,114.17606901666667,3.084,1,12
162,95755.0,22.29714044166667,114.17606901666667,3.084,1,12
163,95756.0,22.29714044166667,114.17606901666667,3.084,1,12
164,95757.0,22.297140438888892,114.17606901666667,3.085,1,12
165,95758.0,22.297140438888892,114.17606901666667,3.085,1,12
166,95759.0,22.297140438888892,114.17606901666667,3.085,1,12
167,95760.0,22.297140438888892,114.17606901666667,3.086,1,12
168,95761.0,22.297140438888892,114.17606901666667,3.087,1,12
169,95762.0,22.297140438888892,114.17606901666667,3.088,1,12
170,95763.0,22.297140438888892,114.17606901666667,3.089,1,12
171,95764.0,22.297140438888892,114.17606901666667,3.09,1,12
172,95765.0,22.297140438888892,114.17606901666667,3.091,1,12
173,95766.0,22.297140436111114,114.17606901666667,3.093,1,12
174,95767.0,22.297140436111114,114.17606901666667,3.094,1,12
175,95768.0,22.297140436111114,114.17606901666667,3.096,1,12
176,95769.0,22.297140436111114,114.17606901666667,3.099,1,12
177,95770.0,22.297140433333336,114.17606901666667,3.101,1,12
178,95771.0,22.297140433333336,114.17606901666667,3.104,1,12
179,95772.0,22.297140433333336,114.17606901666667,3.108,1,12
180,95773.0,22.297140430555558,114.17606901666667,3.111,1,12
181,95774.0,22.297140430555558,114.17606901666667,3.116,1,12
182,95775.0,22.29714042777778,114.17606901666667,3.121,1,12
183,95776.0,22.297140425000002,114.17606901666667,3.126,1,12
184,95777.0,22.297140425000002,114.17606901666667,3.132,1,12
185,95778.0,22.297140422222224,114.17606901666667,3.14,1,12
186,95779.0,22.297140419444446,114.17606901666667,3.148,1,12
187,95780.0,22.297140416666668,114.17606901666667,3.157,1,12
188,95781.0,22.297140411111112,114.17606901666667,3.168,1,12
189,95782.0,22.297140402777778,114.17606901666667,3.193,1,12
190,95783.0,22.297140308333336,114.17606901111111,3.285,1,12
191,95784.0,22.297140255555558,114.17606861388889,3.343,1,12
192,95785.0,22.297140447222223,114.17606604444445,3.371,1,12
193,95786.0,22.2971411,114.17605959444445,3.378,1,12
194,95787.0,22.297142536111114,114.17604668888889,3.375,1,12
195,95788.0,22.29714323611111,114.176040275,3.36,1,12
196,95789.0,22.297144236111112,114.17603132777778,3.341,1,12
197,95790.0,22.2971466,114.17601032777779,3.322,1,12
198,95791.0,22.297149713888892,114.1759749138889,3.302,1,12
199,95792.0,22.297152008333335,114.1759244388889,3.263,1,12
200,95793.0,22.297154019444445,114.17586585833334,3.247,1,12
201,95794.0,22.29715631388889,114.175808575,3.199,1,12
202,95795.0,22.297159683333334,114.17575202777778,3.159,1,12
203,95796.0,22.29716576388889,114.17569379722222,3.168,1,12
204,95797.0,22.29717705277778,114.175634775,3.205,1,12
205,95798.0,22.297202686111113,114.17557913888889,3.274,1,12
206,95799.0,22.297243716666667,114.1755310138889,3.31,1,12
207,95800.0,22.297298758333334,114.17549626111112,3.284,1,12
208,95801.0,22.297362513888892,114.17548078888889,3.222,1,12
209,95802.0,22.297430069444445,114.17548150277779,3.207,1,12
210,95803.0,22.297500947222225,114.17548998333334,3.175,1,12
211,95804.0,22.297577722222226,114.17550103333333,3.154,1,12
212,95805.0,22.297660486111113,114.17551385833333,3.132,1,12
213,95806.0,22.297748455555556,114.17552793333334,3.107,1,12
214,95807.0,22.29783821388889,114.17554365555556,3.101,1,12
215,95808.0,22.297924744444447,114.17556187777778,3.071,1,12
216,95809.0,22.298009041666667,114.175582125,3.048,1,12
217,95810.0,22.298096905555557,114.17560399722223,3.025,1,12
218,95811.0,22.298191347222225,114.17562393333334,3.029,1,12
219,95812.0,22.298289744444446,114.17564311111111,3.001,1,12
220,95813.0,22.29838661388889,114.1756607388889,2.98,1,12
221,95814.0,22.298476519444446,114.17567585555555,2.96,1,12
222,95815.0,22.298552766666667,114.175688725,2.932,1,12
223,95816.0,22.298615069444445,114.17569949722223,2.914,1,12
224,95817.0,22.298673325000003,114.17570763611111,2.884,1,12
225,95818.0,22.298729525000002,114.17571537500001,2.872,1,12
226,95819.0,22.298787552777778,114.175724,2.845,1,12
227,95820.0,22.298851994444448,114.17573391388889,2.83,1,12
228,95821.0,22.29891988888889,114.17574421944445,2.833,1,12
229,95822.0,22.298986241666668,114.17575467777779,2.833,1,12
230,95823.0,22.299052822222222,114.17576615,2.849,1,12
231,95824.0,22.299120583333334,114.17577806666667,2.851,1,12
232,95825.0,22.299187058333334,114.17578983611112,2.856,1,12
233,95826.0,22.299255366666667,114.17580143333333,2.873,1,12
234,95827.0,22.29932467777778,114.17581242222222,2.886,1,12
235,95828.0,22.299392905555557,114.17582339722223,2.905,1,12
236,95829.0,22.299464097222224,114.17583516388889,2.951,1,12
237,95830.0,22.299537800000003,114.17584947222223,2.967,1,12
238,95831.0,22.299614686111113,114.17586707222223,2.976,1,12
239,95832.0,22.29969510277778,114.17588960833334,2.992,1,12
240,95833.0,22.299779375,114.17591545555555,2.991,1,12
241,95834.0,22.299866341666668,114.17594334444445,3.034,1,12
242,95835.0,22.29995126111111,114.17597046666667,3.029,1,12
243,95836.0,22.30003286388889,114.17599639722222,3.04,1,12
244,95837.0,22.300111905555557,114.17602154444445,3.07,1,12
245,95838.0,22.300186297222222,114.17604547500001,3.07,1,12
246,95839.0,22.300251316666667,114.17606936944445,3.093,1,12
247,95840.0,22.300301966666666,114.17608691111111,3.141,1,12
248,95841.0,22.300335180555557,114.1760975388889,3.18,1,12
249,95842.0,22.30035376388889,114.1761034,3.214,1,12
250,95843.0,22.300361333333335,114.17610580555557,3.255,1,12
251,95844.0,22.300362283333335,114.17610610833334,3.3,1,12
252,95845.0,22.30036226111111,114.17610615000001,3.35,1,12
253,95846.0,22.30036224166667,114.17610625,3.42,1,12
254,95847.0,22.300362225,114.17610636666667,3.52,1,12
255,95848.0,22.300362205555555,114.17610636666667,3.522,1,12
256,95849.0,22.30036218888889,114.17610636944445,3.52,1,12
257,95850.0,22.300362177777778,114.17610636944445,3.518,1,12
258,95851.0,22.300362169444444,114.17610636944445,3.516,1,12
259,95852.0,22.300362169444444,114.17610636944445,3.514,1,12
260,95853.0,22.300362180555556,114.17610636944445,3.512,1,12
261,95854.0,22.300362186111112,114.17610637222222,3.511,1,12
262,95855.0,22.30036218888889,114.17610640277778,3.513,1,12
263,95856.0,22.300362180555556,114.17610648888889,3.539,1,12
264,95857.0,22.300362161111114,114.17610660277778,3.561,1,12
265,95858.0,22.300362097222223,114.17610678333334,3.572,1,12
266,95859.0,22.30036270277778,114.17610731111111,3.571,1,12
267,95860.0,22.30036897777778,114.17611003611111,3.564,1,12
268,95861.0,22.300387538888888,114.17611641388889,3.558,1,12
269,95862.0,22.30041708611111,114.17612599722223,3.545,1,12
270,95863.0,22.300456633333333,114.17613843611112,3.53,1,12
271,95864.0,22.300504427777778,114.17615288611111,3.525,1,12
272,95865.0,22.30055697222222,114.17616950555556,3.513,1,12
273,95866.0,22.300615694444446,114.17618820555556,3.508,1,12
274,95867.0,22.30068040277778,114.17621082222223,3.465,1,12
275,95868.0,22.300750333333333,114.17623500833334,3.425,1,12
276,95869.0,22.30082501111111,114.17626068055556,3.383,1,12
277,95870.0,22.300904197222224,114.17628808333333,3.347,1,12
278,95871.0,22.300987636111113,114.17631726388889,3.326,1,12
279,95872.0,22.301074025000002,114.17634940833334,3.312,1,12
280,95873.0,22.301162644444446,114.17638064166667,3.304,1,12
281,95874.0,22.30125335,114.17641090555556,3.3,1,12
282,95875.0,22.301343644444444,114.17644193611112,3.28,1,12
283,95876.0,22.301432419444446,114.17647334444445,3.281,1,12
284,95877.0,22.301520533333335,114.17650395555556,3.276,1,12
285,95878.0,22.301607769444445,114.17653401111112,3.278,1,12
286,95879.0,22.30169261111111,114.17656329722223,3.273,1,12
287,95880.0,22.301773119444444,114.17659108611112,3.274,1,12
288,95881.0,22.301846802777778,114.17661651944445,3.279,1,12
289,95882.0,22.301912936111112,114.17664028055556,3.279,1,12
290,95883.0,22.301973122222222,114.17666130555556,3.285,1,12
291,95884.0,22.302025858333334,114.17667933888889,3.315,1,12
292,95885.0,22.30206850277778,114.17669393888889,3.343,1,12
293,95886.0,22.302100669444446,114.17670526944445,3.353,1,12
294,95887.0,22.302122519444445,114.17671320000001,3.377,1,12
295,95888.0,22.30213936388889,114.17671930277778,3.404,1,12
296,95889.0,22.302151944444446,114.17672389444445,3.42,1,12
297,95890.0,22.302160097222224,114.17672680555556,3.434,1,12
298,95891.0,22.302163922222224,114.17672826111112,3.447,1,12
299,95892.0,22.30216431388889,114.17672848333333,3.458,1,12
300,95893.0,22.302164277777777,114.17672853055556,3.463,1,12
301,95894.0,22.30216405277778,114.17672855277779,3.468,1,12
302,95895.0,22.30216403611111,114.1767285638889,3.49,1,12
303,95896.0,22.30216403611111,114.1767285638889,3.488,1,12
304,95897.0,22.30216403611111,114.1767285638889,3.488,1,12
305,95898.0,22.30216403611111,114.1767285638889,3.488,1,12
306,95899.0,22.30216403611111,114.1767285638889,3.488,1,12
307,95900.0,22.30216403611111,114.1767285638889,3.489,1,12
308,95901.0,22.302164033333334,114.17672856944445,3.493,1,12
309,95902.0,22.30216409166667,114.17672858333334,3.49,1,12
310,95903.0,22.302164497222222,114.17672869722223,3.495,1,12
311,95904.0,22.302166622222224,114.17672939444445,3.495,1,12
312,95905.0,22.302168297222224,114.17672991111111,3.487,1,12
313,95906.0,22.302169783333333,114.17673036666667,3.475,1,12
314,95907.0,22.302172433333332,114.17673125,3.457,1,12
315,95908.0,22.302178197222222,114.17673323611112,3.437,1,12
316,95909.0,22.302187725,114.17673661666667,3.413,1,12
317,95910.0,22.302205058333335,114.17674278055556,3.391,1,12
318,95911.0,22.302231205555557,114.17675233333334,3.363,1,12
319,95912.0,22.30226675277778,114.17676552777779,3.35,1,12
320,95913.0,22.302311619444446,114.17678233055555,3.33,1,12
321,95914.0,22.30236392777778,114.17680257222223,3.302,1,12
322,95915.0,22.30242236388889,114.17682618333333,3.299,1,12
323,95916.0,22.302485755555555,114.17685322222222,3.283,1,12
324,95917.0,22.302552819444447,114.17688257500001,3.298,1,12
325,95918.0,22.302622344444444,114.17691381388889,3.317,1,12
326,95919.0,22.302691850000002,114.17694617222223,3.284,1,12
327,95920.0,22.302760444444445,114.17698021111111,3.315,1,12
328,95921.0,22.302825883333334,114.17701696944445,3.346,1,12
329,95922.0,22.302885286111113,114.177056875,3.387,1,12
330,95923.0,22.302934958333335,114.17709727222223,3.377,1,12
331,95924.0,22.30296873888889,114.17714735555556,3.365,1,12
332,95925.0,22.30298213888889,114.17720656111112,3.335,1,12
333,95926.0,22.30297581388889,114.17727173611111,3.257,1,12
334,95927.0,22.302954675000002,114.17734303333334,3.077,1,12
335,95928.0,22.302923855555555,114.17742242777778,2.97,1,12
336,95929.0,22.302887730555558,114.17750970833333,2.969,1,12
337,95930.0,22.30284789722222,114.17760204722222,2.965,1,12
338,95931.0,22.302808244444446,114.177700525,2.988,1,12
339,95932.0,22.302767208333336,114.17780150833333,3.009,1,12
340,95933.0,22.302725602777777,114.17790019444445,3.084,1,12
341,95934.0,22.302684369444446,114.17799803611112,3.133,1,12
342,95935.0,22.302642975,114.17809733611112,3.226,1,12
343,95936.0,22.302602083333333,114.17819850277779,3.5,1,12
344,95937.0,22.30256447777778,114.17830211111112,3.91,1,12
345,95938.0,22.302531544444445,114.17840782222223,4.41,1,12
346,95939.0,22.302502469444445,114.17851453611111,4.951,1,12
347,95940.0,22.302478322222225,114.17862124444444,5.423,1,12
348,95941.0,22.302458097222225,114.17872712222223,5.749,1,12
349,95942.0,22.302442641666666,114.178831675,5.792,1,12
350,95943.0,22.302431355555555,114.17893132777779,5.71,1,12
351,95944.0,22.302424886111112,114.17902430000001,5.463,1,12
352,95945.0,22.30242238888889,114.17911190000001,5.132,1,12
353,95946.0,22.302421636111113,114.17919296944444,4.726,1,12
354,95947.0,22.302419411111114,114.17926571666668,4.31,1,12
355,95948.0,22.302409522222224,114.17933184444445,3.965,1,12
356,95949.0,22.30238923611111,114.17939636944445,3.595,1,12
357,95950.0,22.30235948611111,114.17945978888889,3.096,1,12
358,95951.0,22.302317875,114.17951838333333,2.627,1,12
359,95952.0,22.302261488888888,114.17956301944444,2.284,1,12
360,95953.0,22.30219548888889,114.17958771111111,2.12,1,12
361,95954.0,22.30212828888889,114.1795977138889,2.19,1,12
362,95955.0,22.30206497777778,114.17960288333333,2.453,1,12
363,95956.0,22.302007216666667,114.17960630277778,2.762,1,12
364,95957.0,22.30195451388889,114.17960906388889,2.92,1,12
365,95958.0,22.30190915,114.17961100555556,2.951,1,12
366,95959.0,22.301873369444444,114.17961290000001,2.997,1,12
367,95960.0,22.30184792777778,114.17961343055556,3.032,1,12
368,95961.0,22.301833508333335,114.17961275277779,3.043,1,12
369,95962.0,22.30182690277778,114.17961229722222,3.045,1,12
370,95963.0,22.301824583333335,114.17961207500001,3.037,1,12
371,95964.0,22.301824566666667,114.179611975,3.025,1,12
372,95965.0,22.301824533333335,114.17961189166667,3.011,1,12
373,95966.0,22.301824508333333,114.17961181666666,2.996,1,12
374,95967.0,22.301824486111112,114.17961175277779,2.98,1,12
375,95968.0,22.301823986111113,114.17961167777779,2.963,1,12
376,95969.0,22.301820369444446,114.17961142222222,2.95,1,12
377,95970.0,22.301809075,114.17961055,2.942,1,12
378,95971.0,22.30178611388889,114.17960819166667,2.947,1,12
379,95972.0,22.30175235,114.17960118055557,2.959,1,12
380,95973.0,22.30170890277778,114.17958514444445,2.87,1,12
381,95974.0,22.301658247222225,114.17955692222223,2.727,1,12
382,95975.0,22.301605205555557,114.17951805555556,2.871,1,12
383,95976.0,22.30155346388889,114.17947049444444,3.153,1,12
384,95977.0,22.30150366388889,114.17941669166667,3.249,1,12
385,95978.0,22.301456280555556,114.17936091944445,3.227,1,12
386,95979.0,22.301410097222224,114.17930614722222,3.161,1,12
387,95980.0,22.301364961111112,114.17925245,3.091,1,12
388,95981.0,22.301321619444444,114.17919936944445,3.042,1,12
389,95982.0,22.301279133333335,114.1791481638889,3.043,1,12
390,95983.0,22.30123887222222,114.17909990555556,3.057,1,12
391,95984.0,22.301203661111114,114.1790575,3.074,1,12
392,95985.0,22.301175911111113,114.17902362222223,3.094,1,12
393,95986.0,22.301157127777778,114.17900116944445,3.132,1,12
394,95987.0,22.301148108333333,114.17899026944445,3.155,1,12
395,95988.0,22.301146144444445,114.17898800277779,3.179,1,12
396,95989.0,22.301146219444444,114.17898813333333,3.197,1,12
397,95990.0,22.30114626111111,114.17898814444445,3.187,1,12
398,95991.0,22.301146283333335,114.17898811666667,3.174,1,12
399,95992.0,22.30114628888889,114.17898812777779,3.175,1,12
400,95993.0,22.30114628888889,114.17898812777779,3.175,1,12
401,95994.0,22.30114628888889,114.17898812777779,3.175,1,12
402,95995.0,22.30114628888889,114.17898812777779,3.175,1,12
403,95996.0,22.30114628888889,114.17898812777779,3.175,1,12
404,95997.0,22.30114628888889,114.17898812777779,3.175,1,12
405,95998.0,22.30114628888889,114.17898812777779,3.175,1,12
406,95999.0,22.30114628888889,114.17898812777779,3.175,1,12
407,96000.0,22.30114628888889,114.17898812777779,3.176,1,12
408,96001.0,22.30114628888889,114.17898812777779,3.176,1,12
409,96002.0,22.30114628888889,114.17898812777779,3.176,1,12
410,96003.0,22.30114628888889,114.17898812777779,3.176,1,12
411,96004.0,22.30114628888889,114.17898812777779,3.176,1,12
412,96005.0,22.30114628888889,114.17898812777779,3.176,1,12
413,96006.0,22.30114628888889,114.17898812777779,3.176,1,12
414,96007.0,22.30114628888889,114.17898812777779,3.176,1,12
415,96008.0,22.30114628888889,114.17898812777779,3.177,1,12
416,96009.0,22.30114628888889,114.17898812777779,3.177,1,12
417,96010.0,22.30114628888889,114.17898812777779,3.177,1,12
418,96011.0,22.30114628888889,114.17898812777779,3.177,1,12
419,96012.0,22.30114628888889,114.17898812777779,3.177,1,12
420,96013.0,22.30114628888889,114.17898812777779,3.177,1,12
421,96014.0,22.30114628888889,114.17898812777779,3.177,1,12
422,96015.0,22.30114628888889,114.17898812777779,3.178,1,12
423,96016.0,22.30114628888889,114.17898812777779,3.178,1,12
424,96017.0,22.30114628888889,114.17898812777779,3.178,1,12
425,96018.0,22.30114628888889,114.17898812777779,3.178,1,12
426,96019.0,22.30114628888889,114.17898812777779,3.178,1,12
427,96020.0,22.30114628888889,114.17898812777779,3.178,1,12
428,96021.0,22.30114628888889,114.17898812777779,3.178,1,12
429,96022.0,22.30114628888889,114.17898812777779,3.178,1,12
430,96023.0,22.30114628888889,114.17898812777779,3.179,1,12
431,96024.0,22.30114628888889,114.17898812777779,3.179,1,12
432,96025.0,22.30114628888889,114.17898812777779,3.179,1,12
433,96026.0,22.30114628888889,114.17898812777779,3.179,1,12
434,96027.0,22.30114628888889,114.17898812777779,3.179,1,12
435,96028.0,22.30114628888889,114.17898812777779,3.179,1,12
436,96029.0,22.30114628888889,114.17898812777779,3.179,1,12
437,96030.0,22.30114628888889,114.17898812777779,3.179,1,12
438,96031.0,22.30114628888889,114.17898812777779,3.18,1,12
439,96032.0,22.30114628888889,114.17898812777779,3.18,1,12
440,96033.0,22.30114628888889,114.17898812777779,3.18,1,12
441,96034.0,22.30114628888889,114.17898812777779,3.18,1,12
442,96035.0,22.30114628888889,114.17898812777779,3.18,1,12
443,96036.0,22.30114628888889,114.17898812777779,3.18,1,12
444,96037.0,22.30114628888889,114.17898812777779,3.18,1,12
445,96038.0,22.30114628888889,114.17898812777779,3.181,1,12
446,96039.0,22.30114628888889,114.17898812777779,3.181,1,12
447,96040.0,22.30114628888889,114.17898812777779,3.181,1,12
448,96041.0,22.30114628888889,114.17898812777779,3.181,1,12
449,96042.0,22.30114628888889,114.17898812777779,3.181,1,12
450,96043.0,22.301146308333333,114.17898808333334,3.178,1,12
451,96044.0,22.301146344444444,114.17898806944444,3.167,1,12
